clustername	contigname
nneighs_2	Ssample_0CNODE_1328_length_7513_cov_4.667337
nneighs_2	Ssample_8CNODE_1078_length_5276_cov_6.355679
nneighs_2	Ssample_3CNODE_551_length_4622_cov_3.049048
nneighs_2	Ssample_0CNODE_4015_length_2966_cov_42.884232
nneighs_2	Ssample_0CNODE_2393_length_4630_cov_4.245246
nneighs_2	Ssample_0CNODE_3876_length_3063_cov_8.679189
nneighs_2	Ssample_8CNODE_127_length_35428_cov_6.206259
nneighs_2	Ssample_0CNODE_2844_length_4021_cov_4.201210
nneighs_2	Ssample_0CNODE_3440_length_3417_cov_4.445568
nneighs_2	Ssample_5CNODE_122_length_68395_cov_30.070544
nneighs_2	Ssample_5CNODE_58_length_136780_cov_79.921638
nneighs_2	Ssample_0CNODE_2649_length_4259_cov_15.002379
nneighs_2	Ssample_0CNODE_1352_length_7418_cov_42.433247
nneighs_2	Ssample_0CNODE_605_length_15416_cov_4.620533
nneighs_2	Ssample_0CNODE_5552_length_2227_cov_5.109576
nneighs_2	Ssample_8CNODE_44_length_68120_cov_6.323103
nneighs_2	Ssample_8CNODE_89_length_43471_cov_6.170168
nneighs_2	Ssample_5CNODE_32_length_211978_cov_25.834600
nneighs_2	Ssample_3CNODE_496_length_4927_cov_3.110222
nneighs_2	Ssample_3CNODE_388_length_5775_cov_3.120105
nneighs_2	Ssample_0CNODE_338_length_30129_cov_39.932167
nneighs_2	Ssample_0CNODE_314_length_34075_cov_36.073780
nneighs_2	Ssample_3CNODE_430_length_5389_cov_2.987252
nneighs_2	Ssample_0CNODE_4109_length_2905_cov_5.540351
nneighs_2	Ssample_8CNODE_250_length_22082_cov_6.342534
nneighs_2	Ssample_5CNODE_9_length_433692_cov_78.376688
nneighs_2	Ssample_0CNODE_2293_length_4802_cov_42.040025
nneighs_2	Ssample_3CNODE_314_length_6389_cov_3.255447
nneighs_2	Ssample_3CNODE_931_length_3431_cov_2.622038
nneighs_2	Ssample_5CNODE_1421_length_8314_cov_88.506478
nneighs_2	Ssample_3CNODE_368_length_5938_cov_2.485807
nneighs_2	Ssample_8CNODE_46_length_67888_cov_6.481712
nneighs_2	Ssample_0CNODE_189_length_59428_cov_39.407997
nneighs_2	Ssample_0CNODE_4511_length_2679_cov_4.159299
nneighs_2	Ssample_3CNODE_1011_length_3326_cov_3.309997
nneighs_2	Ssample_3CNODE_2013_length_2189_cov_2.321931
nneighs_2	Ssample_0CNODE_5027_length_2441_cov_4.909891
nneighs_2	Ssample_3CNODE_1261_length_2935_cov_2.756597
nneighs_2	Ssample_0CNODE_1927_length_5511_cov_4.522544
nneighs_2	Ssample_5CNODE_456_length_22457_cov_38.455138
nneighs_2	Ssample_3CNODE_2126_length_2117_cov_2.487876
nneighs_2	Ssample_0CNODE_1365_length_7376_cov_4.273187
nneighs_2	Ssample_3CNODE_1125_length_3149_cov_2.749515
nneighs_2	Ssample_3CNODE_1696_length_2451_cov_2.628130
nneighs_2	Ssample_0CNODE_1937_length_5487_cov_3.952504
nneighs_2	Ssample_8CNODE_5_length_160660_cov_6.229569
nneighs_2	Ssample_8CNODE_6_length_133446_cov_6.140677
nneighs_2	Ssample_0CNODE_571_length_16372_cov_41.730097
nneighs_2	Ssample_3CNODE_1789_length_2381_cov_2.935512
nneighs_2	Ssample_0CNODE_6_length_512290_cov_39.652515
nneighs_2	Ssample_3CNODE_1049_length_3263_cov_3.211970
nneighs_2	Ssample_5CNODE_88_length_89703_cov_31.458136
nneighs_2	Ssample_0CNODE_33_length_208315_cov_40.658830
nneighs_2	Ssample_5CNODE_2567_length_5074_cov_43.524606
nneighs_2	Ssample_0CNODE_2102_length_5136_cov_6.382405
nneighs_2	Ssample_3CNODE_761_length_3825_cov_2.801592
nneighs_2	Ssample_0CNODE_2033_length_5241_cov_4.227921
nneighs_2	Ssample_0CNODE_430_length_22645_cov_35.749934
nneighs_2	Ssample_8CNODE_533_length_10778_cov_6.218409
nneighs_2	Ssample_5CNODE_77_length_114163_cov_29.993471
nneighs_2	Ssample_3CNODE_794_length_3749_cov_2.828912
nneighs_2	Ssample_3CNODE_399_length_5647_cov_3.090665
nneighs_2	Ssample_8CNODE_235_length_23206_cov_5.782644
nneighs_2	Ssample_8CNODE_66_length_55376_cov_6.295674
nneighs_2	Ssample_3CNODE_1490_length_2643_cov_3.132921
nneighs_2	Ssample_3CNODE_357_length_6012_cov_2.728219
nneighs_2	Ssample_3CNODE_1456_length_2680_cov_3.482667
nneighs_2	Ssample_8CNODE_26_length_89877_cov_6.120717
nneighs_2	Ssample_0CNODE_44_length_180104_cov_40.678282
nneighs_2	Ssample_3CNODE_583_length_4492_cov_2.661708
nneighs_2	Ssample_3CNODE_2242_length_2043_cov_2.591549
nneighs_2	Ssample_3CNODE_2017_length_2185_cov_3.385915
nneighs_2	Ssample_8CNODE_36_length_74026_cov_5.935380
nneighs_2	Ssample_3CNODE_744_length_3884_cov_2.785584
nneighs_2	Ssample_0CNODE_2026_length_5263_cov_40.227535
nneighs_2	Ssample_0CNODE_39_length_194988_cov_40.469361
nneighs_2	Ssample_3CNODE_1431_length_2704_cov_2.896187
nneighs_2	Ssample_5CNODE_495_length_21245_cov_26.330722
nneighs_2	Ssample_3CNODE_959_length_3398_cov_2.539037
nneighs_2	Ssample_5CNODE_17_length_327533_cov_78.001774
nneighs_2	Ssample_0CNODE_869_length_10979_cov_26.102252
nneighs_2	Ssample_5CNODE_3_length_683590_cov_78.823721
nneighs_2	Ssample_5CNODE_96_length_82817_cov_79.269991
nneighs_2	Ssample_5CNODE_83_length_103943_cov_33.360455
nneighs_2	Ssample_8CNODE_638_length_8970_cov_5.843298
nneighs_2	Ssample_0CNODE_463_length_20827_cov_40.095706
nneighs_2	Ssample_3CNODE_1412_length_2724_cov_3.134507
nneighs_2	Ssample_0CNODE_146_length_76504_cov_38.414538
nneighs_2	Ssample_3CNODE_2125_length_2118_cov_2.791566
nneighs_2	Ssample_3CNODE_447_length_5240_cov_3.008100
nneighs_2	Ssample_0CNODE_4695_length_2593_cov_45.882585
nneighs_2	Ssample_8CNODE_1069_length_5320_cov_5.588414
nneighs_2	Ssample_5CNODE_11_length_368138_cov_80.883328
nneighs_2	Ssample_8CNODE_133_length_34990_cov_6.199513
nneighs_2	Ssample_0CNODE_1195_length_8379_cov_4.982580
nneighs_2	Ssample_3CNODE_515_length_4831_cov_2.912688
nneighs_2	Ssample_3CNODE_1393_length_2748_cov_3.125882
nneighs_2	Ssample_5CNODE_31_length_213106_cov_79.277234
nneighs_2	Ssample_3CNODE_603_length_4414_cov_2.584079
nneighs_2	Ssample_8CNODE_245_length_22393_cov_6.584564
nneighs_2	Ssample_3CNODE_254_length_7445_cov_2.933424
nneighs_2	Ssample_5CNODE_74_length_114525_cov_28.435686
nneighs_2	Ssample_3CNODE_886_length_3519_cov_2.532621
nneighs_2	Ssample_8CNODE_27_length_89057_cov_5.976911
nneighs_2	Ssample_5CNODE_40_length_178160_cov_27.156245
nneighs_2	Ssample_0CNODE_42_length_182674_cov_40.843466
nneighs_2	Ssample_8CNODE_84_length_46346_cov_6.338446
nneighs_2	Ssample_0CNODE_1048_length_9445_cov_4.949201
nneighs_2	Ssample_0CNODE_3018_length_3833_cov_4.277660
nneighs_2	Ssample_0CNODE_3158_length_3672_cov_3.981753
nneighs_2	Ssample_3CNODE_2157_length_2092_cov_2.485027
nneighs_2	Ssample_0CNODE_325_length_33028_cov_40.983471
nneighs_2	Ssample_8CNODE_214_length_25672_cov_6.148573
nneighs_2	Ssample_0CNODE_3955_length_3009_cov_40.392349
nneighs_2	Ssample_0CNODE_5296_length_2324_cov_40.816219
nneighs_2	Ssample_3CNODE_612_length_4361_cov_2.603344
nneighs_2	Ssample_5CNODE_136_length_62410_cov_80.089921
nneighs_2	Ssample_3CNODE_1055_length_3254_cov_3.259769
nneighs_2	Ssample_0CNODE_949_length_10300_cov_40.673499
nneighs_2	Ssample_3CNODE_464_length_5135_cov_2.977362
nneighs_2	Ssample_3CNODE_1682_length_2462_cov_2.638970
nneighs_2	Ssample_0CNODE_125_length_90751_cov_39.306904
nneighs_2	Ssample_5CNODE_47_length_153047_cov_79.152550
nneighs_2	Ssample_3CNODE_820_length_3678_cov_3.710737
nneighs_2	Ssample_3CNODE_508_length_4889_cov_3.269135
nneighs_2	Ssample_3CNODE_1664_length_2487_cov_2.678454
nneighs_2	Ssample_3CNODE_1091_length_3193_cov_3.177183
nneighs_2	Ssample_0CNODE_5567_length_2220_cov_3.510393
nneighs_2	Ssample_8CNODE_58_length_59559_cov_6.322314
nneighs_2	Ssample_3CNODE_665_length_4154_cov_2.873872
nneighs_2	Ssample_3CNODE_1435_length_2702_cov_2.933887
nneighs_2	Ssample_8CNODE_1003_length_5585_cov_5.735081
nneighs_2	Ssample_8CNODE_45_length_68062_cov_6.327952
nneighs_2	Ssample_0CNODE_639_length_14569_cov_42.230674
nneighs_2	Ssample_3CNODE_1152_length_3098_cov_3.371673
nneighs_2	Ssample_0CNODE_1591_length_6456_cov_5.155913
nneighs_2	Ssample_3CNODE_2209_length_2059_cov_2.644711
nneighs_2	Ssample_5CNODE_26_length_260627_cov_80.287809
nneighs_2	Ssample_3CNODE_1402_length_2739_cov_2.548435
nneighs_2	Ssample_8CNODE_85_length_45874_cov_6.349309
nneighs_2	Ssample_0CNODE_708_length_13253_cov_4.744431
nneighs_2	Ssample_3CNODE_998_length_3343_cov_3.046837
nneighs_2	Ssample_5CNODE_137_length_62310_cov_25.927171
nneighs_2	Ssample_5CNODE_29_length_226189_cov_79.092021
nneighs_2	Ssample_3CNODE_566_length_4548_cov_2.875584
nneighs_2	Ssample_5CNODE_182_length_47403_cov_76.914062
nneighs_2	Ssample_5CNODE_33_length_194871_cov_78.138885
nneighs_2	Ssample_5CNODE_169_length_50646_cov_31.883339
nneighs_2	Ssample_8CNODE_356_length_16022_cov_5.861590
nneighs_2	Ssample_5CNODE_170_length_50552_cov_27.708418
nneighs_2	Ssample_8CNODE_275_length_20544_cov_6.262678
nneighs_2	Ssample_5CNODE_207_length_42073_cov_77.977890
nneighs_2	Ssample_0CNODE_3854_length_3074_cov_5.986088
nneighs_2	Ssample_8CNODE_155_length_32142_cov_6.141023
nneighs_2	Ssample_0CNODE_5922_length_2102_cov_4.156815
nneighs_2	Ssample_3CNODE_1678_length_2466_cov_2.710079
nneighs_2	Ssample_0CNODE_1769_length_5890_cov_4.207369
nneighs_2	Ssample_0CNODE_4582_length_2643_cov_3.930062
nneighs_2	Ssample_8CNODE_1655_length_3485_cov_6.685131
nneighs_2	Ssample_3CNODE_174_length_10186_cov_2.968512
nneighs_2	Ssample_0CNODE_1838_length_5739_cov_42.295567
nneighs_2	Ssample_0CNODE_207_length_52048_cov_39.390322
nneighs_2	Ssample_5CNODE_34_length_193903_cov_26.932375
nneighs_2	Ssample_0CNODE_1112_length_8928_cov_4.834329
nneighs_2	Ssample_3CNODE_1527_length_2610_cov_2.261840
nneighs_2	Ssample_3CNODE_154_length_12151_cov_2.990245
nneighs_2	Ssample_0CNODE_1104_length_8971_cov_38.822454
nneighs_2	Ssample_3CNODE_1154_length_3093_cov_2.657999
nneighs_2	Ssample_3CNODE_320_length_6332_cov_2.684244
nneighs_2	Ssample_8CNODE_364_length_15785_cov_5.759568
nneighs_2	Ssample_3CNODE_786_length_3773_cov_3.097095
nneighs_2	Ssample_3CNODE_1169_length_3062_cov_2.855670
nneighs_2	Ssample_5CNODE_108_length_77682_cov_32.862677
nneighs_2	Ssample_0CNODE_4560_length_2654_cov_3.962678
nneighs_2	Ssample_0CNODE_755_length_12543_cov_40.507767
nneighs_2	Ssample_3CNODE_1829_length_2348_cov_3.098125
nneighs_2	Ssample_5CNODE_60_length_131599_cov_33.204365
nneighs_2	Ssample_3CNODE_882_length_3526_cov_2.486315
nneighs_2	Ssample_0CNODE_3497_length_3369_cov_3.959264
nneighs_2	Ssample_0CNODE_211_length_51336_cov_41.030830
nneighs_2	Ssample_8CNODE_794_length_7209_cov_6.774112
nneighs_2	Ssample_3CNODE_688_length_4071_cov_2.841633
nneighs_2	Ssample_8CNODE_74_length_51910_cov_6.035464
nneighs_2	Ssample_0CNODE_382_length_26371_cov_40.753610
nneighs_2	Ssample_3CNODE_1306_length_2854_cov_2.238657
nneighs_2	Ssample_8CNODE_86_length_45623_cov_6.219496
nneighs_2	Ssample_5CNODE_150_length_56042_cov_29.177684
nneighs_2	Ssample_5CNODE_82_length_105974_cov_79.932779
nneighs_2	Ssample_3CNODE_395_length_5695_cov_2.896631
nneighs_2	Ssample_8CNODE_12_length_113517_cov_6.129462
nneighs_2	Ssample_8CNODE_233_length_23308_cov_5.637165
nneighs_2	Ssample_8CNODE_121_length_35873_cov_5.920264
nneighs_2	Ssample_3CNODE_2016_length_2187_cov_2.851782
nneighs_2	Ssample_8CNODE_77_length_50995_cov_6.300903
nneighs_2	Ssample_3CNODE_1541_length_2597_cov_2.664831
nneighs_2	Ssample_3CNODE_662_length_4159_cov_3.246345
nneighs_2	Ssample_0CNODE_1729_length_5992_cov_5.931278
nneighs_2	Ssample_5CNODE_214_length_38986_cov_76.554031
nneighs_2	Ssample_0CNODE_2341_length_4733_cov_34.485250
nneighs_2	Ssample_0CNODE_83_length_119498_cov_39.902489
nneighs_2	Ssample_3CNODE_2109_length_2127_cov_3.428571
nneighs_2	Ssample_8CNODE_404_length_14348_cov_5.835654
nneighs_2	Ssample_8CNODE_31_length_83240_cov_6.441822
nneighs_2	Ssample_8CNODE_70_length_53130_cov_6.415506
nneighs_2	Ssample_0CNODE_3133_length_3702_cov_41.666849
nneighs_2	Ssample_0CNODE_1121_length_8896_cov_42.446895
nneighs_2	Ssample_8CNODE_344_length_16895_cov_6.021912
nneighs_2	Ssample_3CNODE_713_length_3957_cov_2.078165
nneighs_2	Ssample_3CNODE_1224_length_2982_cov_3.129142
nneighs_2	Ssample_0CNODE_84_length_118809_cov_40.585109
nneighs_2	Ssample_3CNODE_2236_length_2046_cov_3.182823
nneighs_2	Ssample_8CNODE_201_length_26894_cov_6.076083
nneighs_2	Ssample_0CNODE_169_length_67447_cov_39.389527
nneighs_2	Ssample_5CNODE_300_length_30536_cov_27.524491
nneighs_2	Ssample_0CNODE_120_length_92352_cov_40.088237
nneighs_2	Ssample_0CNODE_853_length_11103_cov_4.343592
nneighs_2	Ssample_8CNODE_53_length_63332_cov_6.183116
nneighs_2	Ssample_8CNODE_283_length_20183_cov_5.931290
nneighs_2	Ssample_3CNODE_1492_length_2641_cov_2.283063
nneighs_2	Ssample_0CNODE_23_length_266951_cov_38.836479
nneighs_2	Ssample_8CNODE_92_length_42165_cov_6.231726
nneighs_2	Ssample_5CNODE_107_length_77793_cov_79.945458
nneighs_2	Ssample_5CNODE_2534_length_5110_cov_75.872799
nneighs_2	Ssample_0CNODE_830_length_11380_cov_5.505784
nneighs_2	Ssample_5CNODE_80_length_109222_cov_31.629549
nneighs_2	Ssample_3CNODE_2229_length_2049_cov_2.797392
nneighs_2	Ssample_3CNODE_993_length_3352_cov_4.303306
nneighs_2	Ssample_5CNODE_41_length_176327_cov_79.293932
nneighs_2	Ssample_8CNODE_208_length_26218_cov_6.231204
nneighs_2	Ssample_0CNODE_378_length_26629_cov_40.347633
nneighs_2	Ssample_8CNODE_255_length_21842_cov_6.336485
nneighs_2	Ssample_8CNODE_69_length_54227_cov_6.295189
nneighs_2	Ssample_8CNODE_336_length_17329_cov_6.610571
nneighs_2	Ssample_5CNODE_267_length_32694_cov_29.251386
nneighs_2	Ssample_0CNODE_889_length_10785_cov_5.218453
nneighs_2	Ssample_0CNODE_1212_length_8261_cov_4.593103
nneighs_2	Ssample_5CNODE_199_length_44221_cov_77.875289
nneighs_2	Ssample_0CNODE_2718_length_4176_cov_5.120602
nneighs_2	Ssample_0CNODE_72_length_137333_cov_39.904216
nneighs_2	Ssample_8CNODE_279_length_20332_cov_6.125413
nneighs_2	Ssample_3CNODE_979_length_3369_cov_3.081473
nneighs_2	Ssample_0CNODE_4939_length_2484_cov_41.224372
nneighs_2	Ssample_8CNODE_29_length_85184_cov_5.964289
nneighs_2	Ssample_8CNODE_63_length_56781_cov_6.273190
nneighs_2	Ssample_0CNODE_3675_length_3203_cov_4.216963
nneighs_2	Ssample_5CNODE_360_length_26399_cov_24.013589
nneighs_2	Ssample_3CNODE_1869_length_2313_cov_2.464128
nneighs_2	Ssample_8CNODE_138_length_34386_cov_6.034546
nneighs_2	Ssample_5CNODE_27_length_230248_cov_79.238265
nneighs_2	Ssample_8CNODE_280_length_20278_cov_6.847352
nneighs_2	Ssample_3CNODE_281_length_6896_cov_2.979243
nneighs_2	Ssample_5CNODE_157_length_53085_cov_25.195851
nneighs_2	Ssample_3CNODE_319_length_6343_cov_3.239345
nneighs_2	Ssample_8CNODE_437_length_13218_cov_5.891818
nneighs_2	Ssample_3CNODE_1228_length_2979_cov_2.901163
nneighs_2	Ssample_8CNODE_11_length_113785_cov_5.975776
nneighs_2	Ssample_3CNODE_394_length_5698_cov_2.617048
nneighs_2	Ssample_8CNODE_359_length_15982_cov_6.536008
nneighs_2	Ssample_3CNODE_1163_length_3070_cov_2.520730
nneighs_2	Ssample_3CNODE_592_length_4447_cov_2.821949
nneighs_2	Ssample_3CNODE_226_length_8126_cov_2.998885
nneighs_2	Ssample_0CNODE_5183_length_2378_cov_43.624193
nneighs_2	Ssample_0CNODE_17_length_292342_cov_40.618574
nneighs_2	Ssample_0CNODE_1510_length_6759_cov_5.522822
nneighs_2	Ssample_3CNODE_1743_length_2414_cov_2.899534
nneighs_2	Ssample_8CNODE_23_length_91708_cov_6.207435
nneighs_2	Ssample_8CNODE_42_length_68522_cov_6.114552
nneighs_2	Ssample_3CNODE_432_length_5383_cov_2.549925
nneighs_2	Ssample_8CNODE_163_length_30977_cov_6.029461
nneighs_2	Ssample_8CNODE_54_length_62797_cov_5.989369
nneighs_2	Ssample_0CNODE_304_length_34742_cov_41.723009
nneighs_2	Ssample_3CNODE_1143_length_3119_cov_2.282963
nneighs_2	Ssample_8CNODE_165_length_30838_cov_6.085437
nneighs_2	Ssample_0CNODE_619_length_15052_cov_40.075415
nneighs_2	Ssample_3CNODE_1365_length_2789_cov_2.849305
nneighs_2	Ssample_0CNODE_290_length_37177_cov_40.106163
nneighs_2	Ssample_0CNODE_3588_length_3278_cov_50.285759
nneighs_2	Ssample_5CNODE_225_length_37257_cov_77.520321
nneighs_2	Ssample_8CNODE_172_length_30257_cov_6.379379
nneighs_2	Ssample_0CNODE_1517_length_6732_cov_5.174330
nneighs_2	Ssample_5CNODE_101_length_80876_cov_78.408433
nneighs_2	Ssample_3CNODE_1852_length_2331_cov_2.671353
nneighs_2	Ssample_8CNODE_52_length_63686_cov_6.199368
nneighs_2	Ssample_0CNODE_1176_length_8539_cov_4.374587
nneighs_2	Ssample_3CNODE_682_length_4089_cov_2.402082
nneighs_2	Ssample_3CNODE_670_length_4140_cov_3.011995
nneighs_2	Ssample_3CNODE_1405_length_2733_cov_3.066841
nneighs_2	Ssample_0CNODE_193_length_57283_cov_39.631631
nneighs_2	Ssample_3CNODE_1220_length_2988_cov_2.607228
nneighs_2	Ssample_3CNODE_737_length_3906_cov_2.397559
nneighs_2	Ssample_3CNODE_1600_length_2539_cov_2.438003
nneighs_2	Ssample_5CNODE_5945_length_2539_cov_154.919887
nneighs_2	Ssample_3CNODE_1717_length_2430_cov_2.960000
nneighs_2	Ssample_0CNODE_695_length_13362_cov_39.670474
nneighs_2	Ssample_5CNODE_86_length_98412_cov_24.907602
nneighs_2	Ssample_3CNODE_1092_length_3190_cov_2.909091
nneighs_2	Ssample_3CNODE_434_length_5363_cov_2.675396
nneighs_2	Ssample_0CNODE_532_length_17758_cov_39.930294
nneighs_2	Ssample_5CNODE_20_length_305371_cov_78.801550
nneighs_2	Ssample_5CNODE_149_length_56627_cov_76.945804
nneighs_2	Ssample_3CNODE_1633_length_2511_cov_2.869707
nneighs_2	Ssample_3CNODE_2043_length_2166_cov_2.561819
nneighs_2	Ssample_3CNODE_653_length_4197_cov_2.685418
nneighs_2	Ssample_3CNODE_896_length_3496_cov_2.539959
nneighs_2	Ssample_3CNODE_664_length_4154_cov_2.965113
nneighs_2	Ssample_3CNODE_1288_length_2874_cov_3.279886
nneighs_2	Ssample_8CNODE_7_length_132070_cov_6.042980
nneighs_2	Ssample_3CNODE_1070_length_3223_cov_2.861427
nneighs_2	Ssample_8CNODE_391_length_14742_cov_6.176823
nneighs_2	Ssample_8CNODE_115_length_37231_cov_6.467667
nneighs_2	Ssample_0CNODE_1992_length_5336_cov_41.340466
nneighs_2	Ssample_3CNODE_1238_length_2967_cov_2.987637
nneighs_2	Ssample_3CNODE_1182_length_3040_cov_2.026131
nneighs_2	Ssample_5CNODE_131_length_63950_cov_34.447077
nneighs_2	Ssample_5CNODE_242_length_35402_cov_29.868221
nneighs_2	Ssample_3CNODE_1050_length_3262_cov_3.033988
nneighs_2	Ssample_8CNODE_648_length_8843_cov_5.957670
nneighs_2	Ssample_8CNODE_51_length_64137_cov_6.359773
nneighs_2	Ssample_3CNODE_716_length_3950_cov_3.048780
nneighs_2	Ssample_8CNODE_128_length_35382_cov_5.812212
nneighs_3	Ssample_6CNODE_51_length_88545_cov_17.569194
nneighs_3	Ssample_0CNODE_201_length_53658_cov_19.977651
nneighs_3	Ssample_8CNODE_800_length_7143_cov_991.174520
nneighs_3	Ssample_1CNODE_527_length_10674_cov_24.276109
nneighs_3	Ssample_0CNODE_24_length_259773_cov_19.858612
nneighs_3	Ssample_0CNODE_809_length_11620_cov_20.820839
nneighs_3	Ssample_0CNODE_31_length_214156_cov_19.608862
nneighs_3	Ssample_1CNODE_1_length_384672_cov_22.696490
nneighs_3	Ssample_1CNODE_35_length_68170_cov_22.581693
nneighs_3	Ssample_2CNODE_1983_length_2795_cov_520.645620
nneighs_3	Ssample_6CNODE_1172_length_2934_cov_29.092046
nneighs_3	Ssample_6CNODE_32_length_108607_cov_17.214837
nneighs_3	Ssample_6CNODE_21_length_143560_cov_17.285035
nneighs_3	Ssample_1CNODE_26_length_84759_cov_23.191136
nneighs_3	Ssample_1CNODE_693_length_8099_cov_23.115738
nneighs_3	Ssample_1CNODE_85_length_37449_cov_22.885543
nneighs_3	Ssample_1CNODE_7_length_168646_cov_23.102769
nneighs_3	Ssample_6CNODE_74_length_68170_cov_17.392454
nneighs_3	Ssample_6CNODE_9_length_173659_cov_17.388741
nneighs_3	Ssample_6CNODE_450_length_9971_cov_19.322207
nneighs_3	Ssample_1CNODE_74_length_41307_cov_23.035998
nneighs_3	Ssample_6CNODE_1680_length_2093_cov_28.597645
nneighs_3	Ssample_6CNODE_99_length_53658_cov_17.344626
nneighs_3	Ssample_0CNODE_168_length_68170_cov_20.017382
nneighs_3	Ssample_3CNODE_1307_length_2851_cov_653.846924
nneighs_3	Ssample_1CNODE_17_length_105604_cov_23.272272
nneighs_3	Ssample_6CNODE_35_length_105604_cov_17.450435
nneighs_3	Ssample_1CNODE_23_length_88545_cov_22.980258
nneighs_3	Ssample_6CNODE_4_length_260554_cov_17.385437
nneighs_3	Ssample_1CNODE_8_length_164145_cov_22.886568
nneighs_3	Ssample_6CNODE_221_length_24611_cov_17.830021
nneighs_3	Ssample_1CNODE_48_length_53658_cov_22.991232
nneighs_3	Ssample_6CNODE_132_length_41307_cov_18.183409
nneighs_3	Ssample_0CNODE_68_length_143560_cov_19.700010
nneighs_3	Ssample_1CNODE_15_length_108607_cov_22.983658
nneighs_3	Ssample_6CNODE_517_length_8609_cov_17.823942
nneighs_3	Ssample_1CNODE_83_length_38982_cov_23.219334
nneighs_3	Ssample_1CNODE_10_length_143560_cov_23.046577
nneighs_3	Ssample_0CNODE_127_length_88867_cov_20.116201
nneighs_3	Ssample_0CNODE_9_length_427447_cov_19.898781
nneighs_3	Ssample_0CNODE_49_length_173659_cov_19.851478
nneighs_3	Ssample_0CNODE_297_length_35492_cov_19.511725
nneighs_3	Ssample_6CNODE_2_length_384672_cov_17.325035
nneighs_3	Ssample_1CNODE_93_length_35493_cov_23.202269
nneighs_4	Ssample_3CNODE_36_length_47149_cov_12.054423
nneighs_4	Ssample_8CNODE_1_length_372215_cov_26.336054
nneighs_4	Ssample_3CNODE_2_length_325825_cov_12.453031
nneighs_4	Ssample_5CNODE_10_length_370389_cov_474.377889
nneighs_4	Ssample_0CNODE_12_length_370389_cov_171.473014
nneighs_5	Ssample_5CNODE_6586_length_2323_cov_2.764550
nneighs_5	Ssample_0CNODE_123_length_90997_cov_12.965626
nneighs_5	Ssample_0CNODE_164_length_68694_cov_13.074783
nneighs_5	Ssample_0CNODE_112_length_99468_cov_13.141712
nneighs_5	Ssample_0CNODE_60_length_161350_cov_13.220156
nneighs_5	Ssample_5CNODE_5823_length_2584_cov_2.189798
nneighs_5	Ssample_0CNODE_329_length_32171_cov_12.869131
nneighs_5	Ssample_0CNODE_373_length_26903_cov_13.330900
nneighs_5	Ssample_0CNODE_115_length_98439_cov_13.849030
nneighs_5	Ssample_0CNODE_145_length_78747_cov_13.675367
nneighs_5	Ssample_0CNODE_119_length_95192_cov_13.198156
nneighs_5	Ssample_0CNODE_116_length_97696_cov_13.245368
nneighs_5	Ssample_5CNODE_7747_length_2022_cov_2.946111
nneighs_5	Ssample_0CNODE_54_length_164946_cov_13.190884
nneighs_5	Ssample_0CNODE_18_length_285314_cov_13.272153
nneighs_5	Ssample_0CNODE_53_length_170232_cov_13.377395
nneighs_5	Ssample_0CNODE_163_length_68731_cov_12.883482
nneighs_5	Ssample_5CNODE_7668_length_2040_cov_2.296725
nneighs_5	Ssample_0CNODE_25_length_253886_cov_13.188090
nneighs_5	Ssample_5CNODE_4556_length_3169_cov_3.594412
nneighs_5	Ssample_0CNODE_16_length_300473_cov_13.292439
nneighs_5	Ssample_0CNODE_28_length_230230_cov_13.465476
nneighs_5	Ssample_0CNODE_48_length_173727_cov_13.223841
nneighs_5	Ssample_0CNODE_36_length_197741_cov_13.121733
nneighs_5	Ssample_0CNODE_129_length_87902_cov_13.579929
